Surge,Sway,Heave,Roll,Pitch,Yaw
0.6641085394038178,1.479014889,-0.358846812,0.6513754516486796,0.12223084334663549,2.169529378343792
0.7350618924736445,1.494039238704337,-0.647583475,-0.03010552,-0.355086509,2.2175274982692956
0.805387522,1.5038831798877692,-0.745832395,-0.65453573,-0.715495364,2.276300564446197
0.8626399364462701,1.5004744058020876,-0.680741892,-1.110336613,-0.900730335,2.3089165162530905
0.887685287,1.4912889356517458,-0.490722457,-1.326630073,-0.916449453,2.318319624238418
0.8843899333977021,1.483201082,-0.222479395,-1.277627282,-0.789297663,2.3179858581465087
0.8529324626535246,1.4744510823856694,0.068283249,-0.98959376,-0.573306524,2.297198162598288
0.7997419186735899,1.4631503460541668,0.34789803949347475,-0.538572685,-0.302786087,2.2642748995691777
0.7365388229554318,1.4522392461390452,0.5922472884910044,-0.027694539,0.020873402,2.2365175400131085
0.6617912690710289,1.449013440880783,0.7665502805541535,0.45009773720051227,0.3654320746787729,2.217172521754446
0.589064372,1.450878413,0.8428876691966978,0.8183433308979425,0.6914741309363245,2.2002151106040992
0.5278913719186473,1.457649033133211,0.815295803,1.0164107310795625,0.9510593279758678,2.168362137572834
0.47508975272380877,1.4755960441625484,0.6800356534702687,1.0340404017163525,1.0651529801853876,2.1069998908584746
0.43855192834325457,1.4953394045874286,0.4464985457627446,0.903430746,1.0200297578258912,2.0221158298584934
0.4158483329570198,1.5130641729322232,0.16885992333127017,0.6838373624215884,0.867970492,1.9387242113725132
0.40299093261981456,1.5317034809699464,-0.090079944,0.46430842242843706,0.6597781675557812,1.875937654103783
0.4037411650977728,1.5416991378942013,-0.294381458,0.31448720506767996,0.4701992401567089,1.8249152217384044
0.40487335620459025,1.5479874583584505,-0.422952149,0.26606551256398553,0.3374936636093631,1.7753938179564295
0.4051824692641758,1.5613471216382047,-0.477390842,0.33047277178553386,0.24127044303552828,1.7310821662439595
0.40500419941127264,1.5716427120300787,-0.472174788,0.47808215989764663,0.2108463437087837,1.6869926182988497
0.3904303255325807,1.5737652836039862,-0.429421092,0.6734218591416039,0.2896467237174564,1.631494922768205
0.36856920313005986,1.5710114019990662,-0.381925534,0.8911692906898053,0.44764628510348786,1.5649566364327552
0.34742263583021293,1.5651531066700064,-0.324360578,1.0699812617112394,0.6197181281631016,1.494925879286123
0.32485045672719803,1.5622558131950548,-0.25007505,1.1618324835949654,0.7479074754133619,1.4186439094969943
0.30722870671325364,1.562137807583527,-0.194243325,1.148660995696739,0.7994558674276532,1.331406511
0.2946645262451638,1.5611152535320016,-0.151643506,1.0046780918472598,0.7662345510400079,1.2441624225420451
0.2857968620824594,1.5626265610209265,-0.101839986,0.7626981848961737,0.6509577620815082,1.1699736071147713
0.27764121649141116,1.571243642241555,-0.064537788,0.49780591149532805,0.4827020188125059,1.1132675528725111
0.26198941560348266,1.5856636485471678,-0.025387997,0.25262723911020885,0.30383506589437764,1.0673887682032048
0.24488186262987804,1.6040170202574886,0.020521900187655505,0.084857738,0.14489350865975864,1.0165394426543883
0.22248738390076978,1.627782602094175,0.016027201,0.054706844003626326,0.04236411,0.9538030540894639
0.1896643811609053,1.6522098081750904,-0.053000181,0.16626001566470297,0.025461356230458088,0.8713458154283459
0.16043208875198078,1.6723883358518201,-0.158702934,0.3867601965393421,0.061980963,0.7672923730583466
0.139774728,1.6934367514921318,-0.292837261,0.6461929857683786,0.073066674,0.6600092489932815
0.13270840179537938,1.7101262244670092,-0.440231739,0.8580389017680414,0.016099578277186943,0.5374794202300414
0.1501851533689873,1.7184993128772874,-0.579300217,0.9529450294301303,-0.119327924,0.39833280798403303
0.18455427173215652,1.732441981890691,-0.689772185,0.8617971383448194,-0.354898981,0.3080074469304989
0.232681301,1.7443178533254438,-0.742383025,0.5560963321864673,-0.669443052,0.27696291071096135
0.28698949509832433,1.741392894350742,-0.708308476,0.064441462,-1.012891897,0.2628486393447483
0.33235579097915374,1.7387932005563809,-0.55931315,-0.559843127,-1.375897764,0.2715281854453321
0.3670582134772209,1.739278610187077,-0.301288462,-1.197411707,-1.709353766,0.28651665054902525
0.3785476533603098,1.733300219188859,0.025688887,-1.697285381,-1.91949186,0.2744712965023693
0.36169785224942663,1.7244052729448027,0.40553196690080573,-1.984177469,-1.988189939,0.24915833263609352
0.3255693041738498,1.7113310844264658,0.8143775032998491,-2.028464228,-1.947936716,0.20184250557982425
0.26638219359968723,1.694170921166604,1.1945702125025441,-1.807189215,-1.835970981,0.12225501480860364
0.19585739488888307,1.6797547945026725,1.5184733148469305,-1.369930485,-1.705494241,0.03776918
0.12660545458122813,1.6697289941038267,1.768843264311179,-0.843067316,-1.564677466,-0.044336727
0.051949207,1.6646262362462114,1.9033842350133323,-0.348677109,-1.366504903,-0.115891308
-0.019268729,1.660277103757452,1.9079642310668496,0.030212587510904096,-1.094408375,-0.165289838
-0.08185038,1.6551956010549533,1.7767906330398169,0.24499723425406889,-0.80359399,-0.212012799
-0.139287636,1.6568969234980182,1.479881091498059,0.2940412020354521,-0.566514438,-0.271386991
-0.18164845,1.6603487395163423,1.0376305420044343,0.21954894976014055,-0.38345082,-0.356025964
-0.207138836,1.6566856137332457,0.5143470077318986,0.089670647,-0.195594866,-0.471493878
-0.210111149,1.647122342144526,-0.056086397,-0.012658936,0.011944647,-0.597329481
-0.180365517,1.6326981628148924,-0.635499939,-0.032352375,0.18918471261776584,-0.735976244
-0.120175746,1.6144807743661092,-1.171271688,0.024554843444768586,0.2660633552702385,-0.894954635
-0.026482475,1.5938336489565235,-1.631372063,0.10960416649416496,0.19095992584636468,-1.043754623
0.090618992,1.5734874888321684,-1.948662754,0.15776601111492555,-0.031360015,-1.148020726
0.20311428542604257,1.5576003038986797,-2.039302874,0.12993588834668196,-0.320044257,-1.183269267
0.2904375175947812,1.5412222022020212,-1.880454962,0.020981587,-0.569148602,-1.152878975
0.3287360799122267,1.5237660488054956,-1.464941752,-0.184500356,-0.73084627,-1.10144071
0.30588352474199926,1.5132758584941242,-0.816535812,-0.459452591,-0.777612716,-1.064934371
0.22530405789696586,1.5072876672256412,-0.062053857,-0.68143959,-0.65027117,-1.069987038
0.085654405,1.500154245216377,0.6626382281293971,-0.735799891,-0.341966477,-1.139208847
-0.096159167,1.483031926178774,1.287364783453222,-0.592888901,0.093393858,-1.266754069
-0.299831921,1.446584667532346,1.7579461484745538,-0.283387045,0.5847235872599373,-1.427691815
-0.508454069,1.4024069802132517,2.0356500621249376,0.1390604446219099,1.007644528819364,-1.576747534
-0.685659229,1.3614048155928005,2.0996447388106594,0.6181247839873095,1.2818603424835042,-1.685795552
-0.818459743,1.3202794625706344,1.943113295090857,1.0659104789593514,1.4507960671161275,-1.784940734
-0.91368895,1.284334870615696,1.6051231001732555,1.3635912452947272,1.5528883876835877,-1.884239315
-0.966746964,1.2565490295068948,1.1146350894290629,1.4181781477832471,1.5738004985739833,-1.96562686
-0.983623511,1.2287318300467889,0.4681992644362983,1.1733093696972965,1.4487439897228969,-2.052339743
-0.9609752,1.1984637436647883,-0.241579757,0.6309243982896767,1.0866458742727125,-2.143769215
-0.898080938,1.1611232436459824,-0.83500923,-0.112564827,0.559021088,-2.206799172
-0.822993421,1.1069091450349533,-1.209627438,-0.918222091,0.071505648,-2.249035592
-0.745262647,1.038575023922349,-1.342426747,-1.669116363,-0.291732922,-2.270722274
-0.670413207,0.9673358713394504,-1.224801019,-2.274775654,-0.544891993,-2.253667419
-0.619428945,0.8979996398426302,-0.895774482,-2.664848639,-0.690972752,-2.220533194
-0.595484103,0.834644928,-0.413994068,-2.799610816,-0.76004073,-2.192779327
-0.605336257,0.783500307,0.18071064294538783,-2.684064314,-0.751775494,-2.162403303
-0.661842049,0.7430500369602879,0.8215701369459986,-2.345566618,-0.586623159,-2.131232857
-0.762714781,0.707684399,1.4324248976014544,-1.833144746,-0.211213093,-2.100500092
-0.902060466,0.6743627207962606,1.9520608791322538,-1.225603727,0.3444974001849645,-2.071893984
-1.062499973,0.6428739226494985,2.2994568233227484,-0.58103943,1.003935887856862,-2.06448687
-1.2281083,0.615841772,2.409190809100748,0.057889869,1.6660919184958813,-2.094085306
-1.385028801,0.5930792758051793,2.2677676996830254,0.6157006300689688,2.2088855223107506,-2.162295143
