Surge,Sway,Heave,Roll,Pitch,Yaw
0.001566991,-0.001395021,0.005453214,-0.00091833,-0.000199513,-0.003625386
0.00364246,-0.001328163,0.005710254,-0.001211005,0.000648711,0.002901093
-0.003165226,-0.001421661,0.003565526,0.002701589,-0.000573561,-0.002299276
-0.003239735,-0.001082145,0.000257677,0.001284562,-0.000353428,-0.000446676
0.004130912,-0.001406989,-0.000847115,-0.000931022,0.000191555,-0.000704738
0.001036742,0.001473963,0.000320367,0.00066755,-0.000313347,-0.00126774
-0.003401349,0.002076957,-0.002498132,-0.001198644,0.000794641,0.00091008
-0.005279425,9.35053E-05,-0.001367701,-0.001715768,0.000329095,1.06143E-05
0.006446633,-0.00016347,-0.006060247,-0.002045407,0.001410841,2.90169E-05
0.006156496,0.002290451,-0.001356449,-0.002947033,0.00120124,-0.00123752
-0.00580204,0.002007729,-0.001850049,0.006121955,-0.000155437,0.000603298
0.005301423,0.001207764,-0.001481695,-0.00659756,-0.000840258,-0.001946147
-0.000102133,0.000443782,-0.002541496,0.006244732,0.003675459,-0.001307673
-0.003670921,-0.00088675,0.001141855,0.00096612,0.002727995,0.00115886
0.001877062,-0.000831223,8.67302E-05,-0.000374301,0.001213249,0.002564322
0.002389854,-0.001493371,0.002425378,-0.001418914,-0.002075832,-0.000387509
